,UNITDESC,WKD_RATE1,WKD_START1,WKD_END1,WKD_RATE2,WKD_START2,WKD_END2,WKD_RATE3,WKD_START3,WKD_END3,SAT_RATE1,SAT_START1,SAT_END1,SAT_RATE2,SAT_START2,SAT_END2,SAT_RATE3,SAT_START3,SAT_END3,PARKING_TIME_LIMIT
2154,22ND AVE NW BETWEEN SHILSHOLE AVE NW AND BALLARD AVE NW,0.5,480,661,1.0,660,1021,1.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,1.0,1020.0,1201.0,240.0
2439,24TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,0.5,480,661,1.0,660,1021,1.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,1.0,1020.0,1201.0,240.0
2440,24TH AVE NW BETWEEN NW 57TH ST AND NW 58TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
2441,24TH AVE NW BETWEEN NW 58TH ST AND NW 59TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,240.0
2468,24TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,0.5,480,661,1.0,660,1021,1.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,1.0,1020.0,1201.0,240.0
2871,27TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
2981,28TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
3244,2ND AV ET S BETWEEN S JACKSON ST AND S MAIN ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
3245,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,75.0
3246,2ND AV ET S BETWEEN S WASHINGTON ST AND YESLER WAY,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,30.0
3253,2ND AVE BETWEEN BATTERY ST AND WALL ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
3254,2ND AVE BETWEEN BELL ST AND BATTERY ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
3255,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
3256,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
3257,2ND AVE BETWEEN CEDAR ST AND CLAY ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
3258,2ND AVE BETWEEN CHERRY ST AND COLUMBIA ST,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,30.0
3259,2ND AVE BETWEEN CLAY ST AND BROAD ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,135.0
3260,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
3261,2ND AVE BETWEEN JAMES ST AND CHERRY ST,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,120.0
3262,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,75.0
3263,2ND AVE BETWEEN MADISON ST AND SPRING ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
3264,2ND AVE BETWEEN MARION ST AND MADISON ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
3265,2ND AVE BETWEEN PIKE ST AND PINE ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
3266,2ND AVE BETWEEN PINE ST AND STEWART ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
3267,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
3268,2ND AVE BETWEEN SPRING ST AND SENECA ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
3269,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
3270,2ND AVE BETWEEN UNION ST AND PIKE ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
3271,2ND AVE BETWEEN UNIVERSITY ST AND UNION ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,30.0
3272,2ND AVE BETWEEN VINE ST AND CEDAR ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
3273,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
3274,2ND AVE BETWEEN WALL ST AND VINE ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
3275,2ND AVE BETWEEN YESLER WAY AND JAMES ST,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,75.0
3281,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,1.0,480,661,1.5,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,240.0
3288,2ND AVE N BETWEEN JOHN ST AND THOMAS ST,1.0,480,661,1.5,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,240.0
3292,2ND AVE N BETWEEN MERCER ST AND ROY ST,1.0,480,661,1.5,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,240.0
3326,2ND AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.0
3388,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
3391,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,120.0
3397,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,120.0
3410,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
3419,2ND AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
3422,2ND AVE W BETWEEN W THOMAS ST AND W HARRISON ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
3423,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
3455,30TH AVE NE BETWEEN LAKE CITY N WAY NE AND NE 125TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
3460,30TH AVE NE BETWEEN NE 120TH ST AND LAKE CITY S WAY NE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
3461,30TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
3662,31ST AVE NE BETWEEN NE 120TH ST AND NE 123RD ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
3663,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4000,33RD AVE NE BETWEEN NE 125TH ST AND NE 130TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4490,36TH AVE SW BETWEEN SW AVALON WAY AND SW OREGON ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,240.0
4515,36TH AVE SW BETWEEN SW OREGON ST AND SW SNOQUALMIE ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,180.0
4519,36TH AVE SW BETWEEN SW SNOQUALMIE ST AND SW ALASKA ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4617,37TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,1.0,480,661,1.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,1.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
4618,37TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,1.0,480,661,1.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,1.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
4626,37TH AVE S BETWEEN S HUDSON ST AND S DAWSON ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4680,37TH AVE SW BETWEEN SW OREGON ST AND SW SNOQUALMIE ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4685,37TH AVE SW BETWEEN SW SNOQUALMIE ST AND SW ALASKA ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4779,38TH AVE S BETWEEN S ALASKA ST AND S ANGELINE ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4801,38TH AVE SW BETWEEN FAUNTLEROY WAY SW AND SW ALASKA ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4823,38TH AVE SW BETWEEN SW OREGON ST AND FAUNTLEROY WAY SW,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4895,39TH AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4898,39TH AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4909,39TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4910,39TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4916,39TH AVE S BETWEEN S HUDSON ST AND S PEARL ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
4974,39TH AVE SW BETWEEN SW OREGON ST AND FAUNTLEROY WAY SW,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
5003,3RD AVE BETWEEN BATTERY ST AND WALL ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
5004,3RD AVE BETWEEN BELL ST AND BATTERY ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,135.0
5005,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
5006,3RD AVE BETWEEN BROAD ST AND DENNY WAY,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
5007,3RD AVE BETWEEN CEDAR ST AND CLAY ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
5009,3RD AVE BETWEEN CLAY ST AND BROAD ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
5012,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
5022,3RD AVE BETWEEN VINE ST AND CEDAR ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
5023,3RD AVE BETWEEN VIRGINIA ST AND LENORA ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,
5024,3RD AVE BETWEEN WALL ST AND VINE ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
5038,3RD AVE N BETWEEN MERCER ST AND ROY ST,1.0,480,661,1.5,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,
5042,3RD AVE N BETWEEN ROY ST AND VALLEY ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.0
5160,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
5167,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,75.0
5168,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
5187,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
5201,3RD AVE W BETWEEN W THOMAS ST AND W THOMAS ST OVERPASS,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
5275,40TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
5358,41ST AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
5442,42ND AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
5445,42ND AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
5458,42ND AVE S BETWEEN S EDMUNDS ST AND S FERDINAND N ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
5461,42ND AVE S BETWEEN S FERDINAND N ST AND S FERDINAND S ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
5496,42ND AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
5518,42ND AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
5646,44TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
5670,44TH AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
6137,4TH AVE BETWEEN 4TH AVE S AND DILLING WAY,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
6138,4TH AVE BETWEEN BATTERY ST AND WALL ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,135.0
6139,4TH AVE BETWEEN BELL ST AND BATTERY ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
6140,4TH AVE BETWEEN BLANCHARD ST AND BELL ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6141,4TH AVE BETWEEN CEDAR ST AND CLAY ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
6144,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6145,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
6148,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6149,4TH AVE BETWEEN MADISON ST AND SPRING ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6154,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
6155,4TH AVE BETWEEN SPRING ST AND SENECA ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,75.0
6156,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6157,4TH AVE BETWEEN UNION ST AND PIKE ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
6158,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
6159,4TH AVE BETWEEN VINE ST AND CEDAR ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
6160,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6161,4TH AVE BETWEEN WALL ST AND VINE ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
6166,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,1.0,480,661,1.0,660,1081,,,,1.0,480.0,661.0,1.0,660.0,1081.0,,,,240.0
6181,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
6217,4TH AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
6247,4TH AVE S BETWEEN 4TH AVE AND S WASHINGTON ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
6271,4TH AVE S BETWEEN S LANDER ST AND S FOREST ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,90.0
6281,4TH AVE S BETWEEN S STACY ST AND S LANDER ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
6293,4TH AVE W BETWEEN ELLIOTT AVE W AND W HARRISON ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,90.0
6778,5TH AVE BETWEEN BATTERY ST AND WALL ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
6779,5TH AVE BETWEEN BELL ST AND BATTERY ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
6780,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6782,5TH AVE BETWEEN COLUMBIA ST AND MARION ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6785,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6786,5TH AVE BETWEEN MADISON ST AND SPRING ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6787,5TH AVE BETWEEN MARION ST AND MADISON ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6793,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6795,5TH AVE BETWEEN TERRACE ST AND JEFFERSON ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6799,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
6800,5TH AVE BETWEEN WALL ST AND VINE ST,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
6813,5TH AVE N BETWEEN JOHN ST AND BROAD ST,1.0,480,661,1.0,660,1081,,,,1.0,480.0,661.0,1.0,660.0,1081.0,,,,240.0
6815,5TH AVE N BETWEEN MERCER ST AND ROY ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
6819,5TH AVE N BETWEEN ROY ST AND VALLEY ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
6821,5TH AVE N BETWEEN VALLEY ST AND ALOHA ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.0
6864,5TH AVE NE BETWEEN NE 71ST ST AND NE 72ND ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
